2025-02-14 10:49:37,804 INFO    StreamThr :8266 [internal.py:wandb_internal():86] W&B internal server running at pid: 8266, started at: 2025-02-14 10:49:37.803898
2025-02-14 10:49:38,182 DEBUG   HandlerThread:8266 [system_monitor.py:probe():223] {'os': 'Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.39', 'python': '3.12.9', 'heartbeatAt': '2025-02-14T16:49:38.168002', 'startedAt': '2025-02-14T16:49:37.797036', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'EDA.ipynb', 'codePathLocal': 'EDA.ipynb', 'root': '/home/chase/d501', 'git': {'remote': 'https://github.com/FirehawkenZul/d501.git', 'commit': '207255c59e2ca3f3585e77621f6a8dbd2b04b8fc'}, 'email': '65619923+FirehawkenZul@users.noreply.github.com', 'host': 'CHASE-DT', 'username': 'chase', 'executable': '/home/chase/miniconda3/envs/mlflow-37893788610fbf273a0c062abdf61edcd87ec470/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 4691.086, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 12.68484878540039}}, 'gpu': 'NVIDIA GeForce RTX 4070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070', 'memory_total': 12878610432}], 'memory': {'total': 15.183914184570312}}
2025-02-14 10:49:38,182 INFO    HandlerThread:8266 [system_monitor.py:probe():224] Finished collecting system info
2025-02-14 10:49:38,182 INFO    HandlerThread:8266 [system_monitor.py:probe():227] Publishing system info
2025-02-14 10:49:38,182 DEBUG   HandlerThread:8266 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2025-02-14 10:49:39,032 INFO    Thread-12 :8266 [dir_watcher.py:_on_file_created():271] file/dir created: /home/chase/d501/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250214_104937-o7nfdosx/files/conda-environment.yaml
2025-02-14 10:49:39,436 DEBUG   HandlerThread:8266 [system_info.py:_save_conda():219] Saving conda packages done
2025-02-14 10:49:39,437 DEBUG   HandlerThread:8266 [system_info.py:_save_code():44] Saving code
2025-02-14 10:49:39,437 WARNING HandlerThread:8266 [system_info.py:_save_code():46] unable to save code -- program entry not found
2025-02-14 10:49:39,437 DEBUG   HandlerThread:8266 [system_info.py:_save_patches():82] Saving git patches
2025-02-14 10:49:39,446 DEBUG   HandlerThread:8266 [system_info.py:_save_patches():124] Saving git patches done
2025-02-14 10:49:39,447 INFO    HandlerThread:8266 [system_monitor.py:probe():229] Finished publishing system info
2025-02-14 10:49:39,449 DEBUG   SenderThread:8266 [sender.py:send():378] send: files
2025-02-14 10:49:39,449 INFO    SenderThread:8266 [sender.py:_save_file():1365] saving file wandb-metadata.json with policy now
2025-02-14 10:49:39,449 INFO    SenderThread:8266 [sender.py:_save_file():1365] saving file diff.patch with policy now
2025-02-14 10:49:39,534 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: python_packages
2025-02-14 10:49:39,535 DEBUG   SenderThread:8266 [sender.py:send_request():405] send_request: python_packages
2025-02-14 10:49:39,536 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: stop_status
2025-02-14 10:49:39,536 DEBUG   SenderThread:8266 [sender.py:send_request():405] send_request: stop_status
2025-02-14 10:49:39,537 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: internal_messages
2025-02-14 10:49:39,605 DEBUG   SenderThread:8266 [sender.py:send():378] send: telemetry
2025-02-14 10:49:39,689 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: log_artifact
2025-02-14 10:49:39,689 DEBUG   SenderThread:8266 [sender.py:send_request():405] send_request: log_artifact
2025-02-14 10:49:39,731 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: pause
2025-02-14 10:49:39,731 INFO    HandlerThread:8266 [handler.py:handle_request_pause():708] stopping system metrics thread
2025-02-14 10:49:39,731 INFO    HandlerThread:8266 [system_monitor.py:finish():203] Stopping system monitor
2025-02-14 10:49:39,732 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-02-14 10:49:39,732 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined cpu monitor
2025-02-14 10:49:39,732 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-02-14 10:49:39,733 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined disk monitor
2025-02-14 10:49:39,733 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-02-14 10:49:39,735 INFO    wandb-upload_0:8266 [upload_job.py:push():131] Uploaded file /tmp/tmpqlwskm70wandb/2anisst3-wandb-metadata.json
2025-02-14 10:49:39,739 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined gpu monitor
2025-02-14 10:49:39,739 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined memory monitor
2025-02-14 10:49:39,739 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined network monitor
2025-02-14 10:49:39,815 INFO    wandb-upload_1:8266 [upload_job.py:push():131] Uploaded file /tmp/tmpqlwskm70wandb/3q422ufd-diff.patch
2025-02-14 10:49:40,031 INFO    Thread-12 :8266 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/chase/d501/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250214_104937-o7nfdosx/files/conda-environment.yaml
2025-02-14 10:49:40,032 INFO    Thread-12 :8266 [dir_watcher.py:_on_file_created():271] file/dir created: /home/chase/d501/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250214_104937-o7nfdosx/files/diff.patch
2025-02-14 10:49:40,032 INFO    Thread-12 :8266 [dir_watcher.py:_on_file_created():271] file/dir created: /home/chase/d501/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250214_104937-o7nfdosx/files/wandb-metadata.json
2025-02-14 10:49:40,032 INFO    Thread-12 :8266 [dir_watcher.py:_on_file_created():271] file/dir created: /home/chase/d501/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250214_104937-o7nfdosx/files/requirements.txt
2025-02-14 10:49:40,214 INFO    wandb-upload_0:8266 [upload_job.py:push():89] Uploaded file /home/chase/.local/share/wandb/artifacts/staging/tmpa3eq0ta7
2025-02-14 10:49:40,287 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: resume
2025-02-14 10:49:40,288 INFO    HandlerThread:8266 [handler.py:handle_request_resume():699] starting system metrics thread
2025-02-14 10:49:40,288 INFO    HandlerThread:8266 [system_monitor.py:start():194] Starting system monitor
2025-02-14 10:49:40,288 INFO    SystemMonitor:8266 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-02-14 10:49:40,288 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started cpu monitoring
2025-02-14 10:49:40,289 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started disk monitoring
2025-02-14 10:49:40,289 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started gpu monitoring
2025-02-14 10:49:40,290 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started memory monitoring
2025-02-14 10:49:40,291 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started network monitoring
2025-02-14 10:49:40,721 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: log_artifact
2025-02-14 10:49:40,722 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: pause
2025-02-14 10:49:40,722 INFO    HandlerThread:8266 [handler.py:handle_request_pause():708] stopping system metrics thread
2025-02-14 10:49:40,722 INFO    HandlerThread:8266 [system_monitor.py:finish():203] Stopping system monitor
2025-02-14 10:49:40,723 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-02-14 10:49:40,723 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined cpu monitor
2025-02-14 10:49:40,723 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-02-14 10:49:40,723 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined disk monitor
2025-02-14 10:49:40,724 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-02-14 10:49:40,730 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined gpu monitor
2025-02-14 10:49:40,730 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined memory monitor
2025-02-14 10:49:40,730 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined network monitor
2025-02-14 10:49:40,745 INFO    SenderThread:8266 [sender.py:send_request_log_artifact():1431] logged artifact source-exercise_4-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6MTUwODk4NTA4OQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2NDkwMzU1NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTUwODk4MTM2MA==', 'versionIndex': 6}}}
2025-02-14 10:49:40,745 DEBUG   SenderThread:8266 [sender.py:send():378] send: stats
2025-02-14 10:49:40,745 DEBUG   SenderThread:8266 [sender.py:send():378] send: use_artifact
2025-02-14 10:49:40,746 DEBUG   SenderThread:8266 [sender.py:send_request():405] send_request: log_artifact
2025-02-14 10:49:40,822 INFO    SenderThread:8266 [sender.py:send_request_log_artifact():1431] logged artifact source-exercise_4-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6MTUwODk4NTA4OQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2NDkwMzU1NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTUwODk4NTA4OQ==', 'versionIndex': 7}}}
2025-02-14 10:49:40,823 DEBUG   SenderThread:8266 [sender.py:send():378] send: stats
2025-02-14 10:49:41,131 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: resume
2025-02-14 10:49:41,131 INFO    HandlerThread:8266 [handler.py:handle_request_resume():699] starting system metrics thread
2025-02-14 10:49:41,132 INFO    HandlerThread:8266 [system_monitor.py:start():194] Starting system monitor
2025-02-14 10:49:41,132 INFO    SystemMonitor:8266 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-02-14 10:49:41,132 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started cpu monitoring
2025-02-14 10:49:41,133 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started disk monitoring
2025-02-14 10:49:41,133 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started gpu monitoring
2025-02-14 10:49:41,134 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started memory monitoring
2025-02-14 10:49:41,136 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started network monitoring
2025-02-14 10:49:41,484 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: log_artifact
2025-02-14 10:49:41,485 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: pause
2025-02-14 10:49:41,485 DEBUG   SenderThread:8266 [sender.py:send_request():405] send_request: log_artifact
2025-02-14 10:49:41,485 INFO    HandlerThread:8266 [handler.py:handle_request_pause():708] stopping system metrics thread
2025-02-14 10:49:41,487 INFO    HandlerThread:8266 [system_monitor.py:finish():203] Stopping system monitor
2025-02-14 10:49:41,487 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-02-14 10:49:41,488 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined cpu monitor
2025-02-14 10:49:41,488 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-02-14 10:49:41,488 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined disk monitor
2025-02-14 10:49:41,488 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-02-14 10:49:41,495 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined gpu monitor
2025-02-14 10:49:41,495 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined memory monitor
2025-02-14 10:49:41,495 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined network monitor
2025-02-14 10:49:41,542 INFO    SenderThread:8266 [sender.py:send_request_log_artifact():1431] logged artifact source-exercise_4-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6MTUwODk4NTA4OQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2NDkwMzU1NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTUwODk4NTA4OQ==', 'versionIndex': 7}}}
2025-02-14 10:49:41,542 DEBUG   SenderThread:8266 [sender.py:send():378] send: stats
2025-02-14 10:49:41,982 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: resume
2025-02-14 10:49:41,982 INFO    HandlerThread:8266 [handler.py:handle_request_resume():699] starting system metrics thread
2025-02-14 10:49:41,982 INFO    HandlerThread:8266 [system_monitor.py:start():194] Starting system monitor
2025-02-14 10:49:41,982 INFO    SystemMonitor:8266 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-02-14 10:49:41,982 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started cpu monitoring
2025-02-14 10:49:41,983 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started disk monitoring
2025-02-14 10:49:41,984 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started gpu monitoring
2025-02-14 10:49:41,985 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started memory monitoring
2025-02-14 10:49:41,985 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started network monitoring
2025-02-14 10:49:42,276 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: log_artifact
2025-02-14 10:49:42,276 DEBUG   SenderThread:8266 [sender.py:send_request():405] send_request: log_artifact
2025-02-14 10:49:42,278 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: pause
2025-02-14 10:49:42,278 INFO    HandlerThread:8266 [handler.py:handle_request_pause():708] stopping system metrics thread
2025-02-14 10:49:42,278 INFO    HandlerThread:8266 [system_monitor.py:finish():203] Stopping system monitor
2025-02-14 10:49:42,278 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-02-14 10:49:42,279 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined cpu monitor
2025-02-14 10:49:42,279 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-02-14 10:49:42,279 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined disk monitor
2025-02-14 10:49:42,279 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-02-14 10:49:42,286 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined gpu monitor
2025-02-14 10:49:42,286 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined memory monitor
2025-02-14 10:49:42,286 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined network monitor
2025-02-14 10:49:42,369 INFO    SenderThread:8266 [sender.py:send_request_log_artifact():1431] logged artifact source-exercise_4-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6MTUwODk4NTA4OQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2NDkwMzU1NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTUwODk4NTA4OQ==', 'versionIndex': 7}}}
2025-02-14 10:49:42,369 DEBUG   SenderThread:8266 [sender.py:send():378] send: stats
2025-02-14 10:49:43,369 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: status_report
2025-02-14 10:49:48,371 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: status_report
2025-02-14 10:49:53,372 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: status_report
2025-02-14 10:49:54,535 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: stop_status
2025-02-14 10:49:54,536 DEBUG   SenderThread:8266 [sender.py:send_request():405] send_request: stop_status
2025-02-14 10:49:54,536 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: internal_messages
2025-02-14 10:49:58,637 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: status_report
2025-02-14 10:50:03,638 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: status_report
2025-02-14 10:50:08,640 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: status_report
2025-02-14 10:50:09,037 INFO    Thread-12 :8266 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/chase/d501/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250214_104937-o7nfdosx/files/config.yaml
2025-02-14 10:50:09,535 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: stop_status
2025-02-14 10:50:09,535 DEBUG   SenderThread:8266 [sender.py:send_request():405] send_request: stop_status
2025-02-14 10:50:09,581 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: internal_messages
2025-02-14 10:50:14,681 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: status_report
2025-02-14 10:50:19,682 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: status_report
2025-02-14 10:50:24,535 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: stop_status
2025-02-14 10:50:24,535 DEBUG   SenderThread:8266 [sender.py:send_request():405] send_request: stop_status
2025-02-14 10:50:24,581 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: internal_messages
2025-02-14 10:50:25,652 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: status_report
2025-02-14 10:50:30,652 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: status_report
2025-02-14 10:50:32,263 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: resume
2025-02-14 10:50:32,264 INFO    HandlerThread:8266 [handler.py:handle_request_resume():699] starting system metrics thread
2025-02-14 10:50:32,264 INFO    HandlerThread:8266 [system_monitor.py:start():194] Starting system monitor
2025-02-14 10:50:32,264 INFO    SystemMonitor:8266 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-02-14 10:50:32,264 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started cpu monitoring
2025-02-14 10:50:32,265 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started disk monitoring
2025-02-14 10:50:32,266 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started gpu monitoring
2025-02-14 10:50:32,267 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started memory monitoring
2025-02-14 10:50:32,268 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started network monitoring
2025-02-14 10:50:32,380 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: log_artifact
2025-02-14 10:50:32,380 DEBUG   SenderThread:8266 [sender.py:send_request():405] send_request: log_artifact
2025-02-14 10:50:32,382 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: pause
2025-02-14 10:50:32,382 INFO    HandlerThread:8266 [handler.py:handle_request_pause():708] stopping system metrics thread
2025-02-14 10:50:32,382 INFO    HandlerThread:8266 [system_monitor.py:finish():203] Stopping system monitor
2025-02-14 10:50:32,382 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-02-14 10:50:32,383 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined cpu monitor
2025-02-14 10:50:32,383 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-02-14 10:50:32,383 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined disk monitor
2025-02-14 10:50:32,383 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-02-14 10:50:32,389 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined gpu monitor
2025-02-14 10:50:32,390 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined memory monitor
2025-02-14 10:50:32,390 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined network monitor
2025-02-14 10:50:32,451 INFO    SenderThread:8266 [sender.py:send_request_log_artifact():1431] logged artifact source-exercise_4-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6MTUwODk4NTA4OQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2NDkwMzU1NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTUwODk4NTA4OQ==', 'versionIndex': 7}}}
2025-02-14 10:50:32,451 DEBUG   SenderThread:8266 [sender.py:send():378] send: stats
2025-02-14 10:50:33,601 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: resume
2025-02-14 10:50:33,601 INFO    HandlerThread:8266 [handler.py:handle_request_resume():699] starting system metrics thread
2025-02-14 10:50:33,601 INFO    HandlerThread:8266 [system_monitor.py:start():194] Starting system monitor
2025-02-14 10:50:33,601 INFO    SystemMonitor:8266 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-02-14 10:50:33,601 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started cpu monitoring
2025-02-14 10:50:33,602 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started disk monitoring
2025-02-14 10:50:33,603 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started gpu monitoring
2025-02-14 10:50:33,604 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started memory monitoring
2025-02-14 10:50:33,605 INFO    SystemMonitor:8266 [interfaces.py:start():190] Started network monitoring
2025-02-14 10:50:33,765 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: log_artifact
2025-02-14 10:50:33,765 DEBUG   SenderThread:8266 [sender.py:send_request():405] send_request: log_artifact
2025-02-14 10:50:33,767 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: pause
2025-02-14 10:50:33,767 INFO    HandlerThread:8266 [handler.py:handle_request_pause():708] stopping system metrics thread
2025-02-14 10:50:33,767 INFO    HandlerThread:8266 [system_monitor.py:finish():203] Stopping system monitor
2025-02-14 10:50:33,767 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-02-14 10:50:33,768 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-02-14 10:50:33,768 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined cpu monitor
2025-02-14 10:50:33,768 DEBUG   SystemMonitor:8266 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-02-14 10:50:33,768 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined disk monitor
2025-02-14 10:50:33,775 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined gpu monitor
2025-02-14 10:50:33,775 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined memory monitor
2025-02-14 10:50:33,775 INFO    HandlerThread:8266 [interfaces.py:finish():202] Joined network monitor
2025-02-14 10:50:33,825 INFO    SenderThread:8266 [sender.py:send_request_log_artifact():1431] logged artifact source-exercise_4-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6MTUwODk4NTA4OQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2NDkwMzU1NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTUwODk4NTA4OQ==', 'versionIndex': 7}}}
2025-02-14 10:50:33,825 DEBUG   SenderThread:8266 [sender.py:send():378] send: stats
2025-02-14 10:50:35,827 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: status_report
2025-02-14 10:50:39,535 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: stop_status
2025-02-14 10:50:39,536 DEBUG   HandlerThread:8266 [handler.py:handle_request():146] handle_request: internal_messages
2025-02-14 10:50:39,536 DEBUG   SenderThread:8266 [sender.py:send_request():405] send_request: stop_status
