2025-02-15 19:53:31,589 INFO    StreamThr :5299 [internal.py:wandb_internal():86] W&B internal server running at pid: 5299, started at: 2025-02-15 19:53:31.588743
2025-02-15 19:53:35,141 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: defer
2025-02-15 19:53:35,141 INFO    SenderThread:5299 [sender.py:send_request_defer():609] handle sender defer: 5
2025-02-15 19:53:35,141 INFO    SenderThread:5299 [sender.py:transition_state():613] send defer: 6
2025-02-15 19:53:35,141 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: defer
2025-02-15 19:53:35,141 INFO    HandlerThread:5299 [handler.py:handle_request_defer():172] handle defer: 6
2025-02-15 19:53:35,141 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: defer
2025-02-15 19:53:35,141 INFO    SenderThread:5299 [sender.py:send_request_defer():609] handle sender defer: 6
2025-02-15 19:53:35,143 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: status_report
2025-02-15 19:53:35,203 INFO    SenderThread:5299 [sender.py:transition_state():613] send defer: 7
2025-02-15 19:53:35,204 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: defer
2025-02-15 19:53:35,204 INFO    HandlerThread:5299 [handler.py:handle_request_defer():172] handle defer: 7
2025-02-15 19:53:35,204 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: defer
2025-02-15 19:53:35,204 INFO    SenderThread:5299 [sender.py:send_request_defer():609] handle sender defer: 7
2025-02-15 19:53:35,473 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: poll_exit
2025-02-15 19:53:35,801 INFO    Thread-12 :5299 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/files/config.yaml
2025-02-15 19:53:35,801 INFO    Thread-12 :5299 [dir_watcher.py:_on_file_created():271] file/dir created: /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/files/wandb-summary.json
2025-02-15 19:53:36,789 INFO    SenderThread:5299 [sender.py:transition_state():613] send defer: 8
2025-02-15 19:53:36,790 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: poll_exit
2025-02-15 19:53:36,790 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: defer
2025-02-15 19:53:36,790 INFO    HandlerThread:5299 [handler.py:handle_request_defer():172] handle defer: 8
2025-02-15 19:53:36,790 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: defer
2025-02-15 19:53:36,790 INFO    SenderThread:5299 [sender.py:send_request_defer():609] handle sender defer: 8
2025-02-15 19:53:36,790 INFO    SenderThread:5299 [job_builder.py:build():298] Attempting to build job artifact
2025-02-15 19:53:36,790 INFO    SenderThread:5299 [job_builder.py:_get_source_type():428] is repo sourced job
2025-02-15 19:53:36,791 INFO    SenderThread:5299 [job_builder.py:build():404] adding wandb-job metadata file
2025-02-15 19:53:36,797 INFO    SenderThread:5299 [sender.py:transition_state():613] send defer: 9
2025-02-15 19:53:36,798 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: defer
2025-02-15 19:53:36,798 INFO    HandlerThread:5299 [handler.py:handle_request_defer():172] handle defer: 9
2025-02-15 19:53:36,798 DEBUG   SenderThread:5299 [sender.py:send():378] send: artifact
2025-02-15 19:53:36,801 INFO    Thread-12 :5299 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/files/output.log
2025-02-15 19:53:37,092 INFO    wandb-upload_0:5299 [upload_job.py:push():89] Uploaded file /home/chase/.local/share/wandb/artifacts/staging/tmpchtprc7v
2025-02-15 19:53:37,162 INFO    wandb-upload_1:5299 [upload_job.py:push():89] Uploaded file /home/chase/.local/share/wandb/artifacts/staging/tmp0_rb5kge
2025-02-15 19:53:37,474 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: poll_exit
2025-02-15 19:53:37,620 INFO    SenderThread:5299 [sender.py:send_artifact():1443] sent artifact job-https___github.com_FirehawkenZul_d501.git_lesson-5-final-pi..ase-and-deploy_exercises_exercise_14_solution_preprocess_run.py - {'id': 'QXJ0aWZhY3Q6MTUxMTIzNzY4Nw==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2NTU0Mzk4Mg==', 'latestArtifact': None}}
2025-02-15 19:53:37,620 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: defer
2025-02-15 19:53:37,620 INFO    SenderThread:5299 [sender.py:send_request_defer():609] handle sender defer: 9
2025-02-15 19:53:37,620 INFO    SenderThread:5299 [dir_watcher.py:finish():358] shutting down directory watcher
2025-02-15 19:53:37,802 INFO    SenderThread:5299 [dir_watcher.py:finish():388] scan: /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/files
2025-02-15 19:53:37,802 INFO    SenderThread:5299 [dir_watcher.py:finish():402] scan save: /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/files/wandb-metadata.json wandb-metadata.json
2025-02-15 19:53:37,802 INFO    SenderThread:5299 [dir_watcher.py:finish():402] scan save: /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/files/wandb-summary.json wandb-summary.json
2025-02-15 19:53:37,802 INFO    SenderThread:5299 [dir_watcher.py:finish():402] scan save: /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/files/config.yaml config.yaml
2025-02-15 19:53:37,802 INFO    SenderThread:5299 [dir_watcher.py:finish():402] scan save: /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/files/output.log output.log
2025-02-15 19:53:37,803 INFO    SenderThread:5299 [dir_watcher.py:finish():402] scan save: /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/files/requirements.txt requirements.txt
2025-02-15 19:53:37,805 INFO    SenderThread:5299 [dir_watcher.py:finish():402] scan save: /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/files/conda-environment.yaml conda-environment.yaml
2025-02-15 19:53:37,806 INFO    SenderThread:5299 [sender.py:transition_state():613] send defer: 10
2025-02-15 19:53:37,807 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: poll_exit
2025-02-15 19:53:37,807 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: defer
2025-02-15 19:53:37,808 INFO    HandlerThread:5299 [handler.py:handle_request_defer():172] handle defer: 10
2025-02-15 19:53:37,808 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: defer
2025-02-15 19:53:37,808 INFO    SenderThread:5299 [sender.py:send_request_defer():609] handle sender defer: 10
2025-02-15 19:53:37,808 INFO    SenderThread:5299 [file_pusher.py:finish():172] shutting down file pusher
2025-02-15 19:53:37,966 INFO    wandb-upload_1:5299 [upload_job.py:push():131] Uploaded file /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/files/config.yaml
2025-02-15 19:53:37,966 INFO    wandb-upload_0:5299 [upload_job.py:push():131] Uploaded file /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/files/wandb-summary.json
2025-02-15 19:53:38,089 INFO    wandb-upload_2:5299 [upload_job.py:push():131] Uploaded file /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/files/output.log
2025-02-15 19:53:38,091 INFO    wandb-upload_3:5299 [upload_job.py:push():131] Uploaded file /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/files/requirements.txt
2025-02-15 19:53:38,094 INFO    wandb-upload_4:5299 [upload_job.py:push():131] Uploaded file /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/files/conda-environment.yaml
2025-02-15 19:53:38,294 INFO    Thread-11 (_thread_body):5299 [sender.py:transition_state():613] send defer: 11
2025-02-15 19:53:38,294 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: defer
2025-02-15 19:53:38,295 INFO    HandlerThread:5299 [handler.py:handle_request_defer():172] handle defer: 11
2025-02-15 19:53:38,295 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: defer
2025-02-15 19:53:38,295 INFO    SenderThread:5299 [sender.py:send_request_defer():609] handle sender defer: 11
2025-02-15 19:53:38,295 INFO    SenderThread:5299 [file_pusher.py:join():178] waiting for file pusher
2025-02-15 19:53:38,295 INFO    SenderThread:5299 [sender.py:transition_state():613] send defer: 12
2025-02-15 19:53:38,295 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: defer
2025-02-15 19:53:38,295 INFO    HandlerThread:5299 [handler.py:handle_request_defer():172] handle defer: 12
2025-02-15 19:53:38,295 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: defer
2025-02-15 19:53:38,296 INFO    SenderThread:5299 [sender.py:send_request_defer():609] handle sender defer: 12
2025-02-15 19:53:38,296 INFO    SenderThread:5299 [file_stream.py:finish():595] file stream finish called
2025-02-15 19:53:38,335 INFO    SenderThread:5299 [file_stream.py:finish():599] file stream finish is done
2025-02-15 19:53:38,335 INFO    SenderThread:5299 [sender.py:transition_state():613] send defer: 13
2025-02-15 19:53:38,335 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: defer
2025-02-15 19:53:38,335 INFO    HandlerThread:5299 [handler.py:handle_request_defer():172] handle defer: 13
2025-02-15 19:53:38,336 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: defer
2025-02-15 19:53:38,336 INFO    SenderThread:5299 [sender.py:send_request_defer():609] handle sender defer: 13
2025-02-15 19:53:38,336 INFO    SenderThread:5299 [sender.py:transition_state():613] send defer: 14
2025-02-15 19:53:38,336 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: defer
2025-02-15 19:53:38,336 DEBUG   SenderThread:5299 [sender.py:send():378] send: final
2025-02-15 19:53:38,336 INFO    HandlerThread:5299 [handler.py:handle_request_defer():172] handle defer: 14
2025-02-15 19:53:38,336 DEBUG   SenderThread:5299 [sender.py:send():378] send: footer
2025-02-15 19:53:38,337 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: defer
2025-02-15 19:53:38,337 INFO    SenderThread:5299 [sender.py:send_request_defer():609] handle sender defer: 14
2025-02-15 19:53:38,337 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: poll_exit
2025-02-15 19:53:38,337 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: poll_exit
2025-02-15 19:53:38,338 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: poll_exit
2025-02-15 19:53:38,338 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: server_info
2025-02-15 19:53:38,338 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: poll_exit
2025-02-15 19:53:38,339 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: get_summary
2025-02-15 19:53:38,339 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: server_info
2025-02-15 19:53:38,339 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: sampled_history
2025-02-15 19:53:38,340 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: internal_messages
2025-02-15 19:53:38,340 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: job_info
2025-02-15 19:53:38,371 DEBUG   SenderThread:5299 [sender.py:send_request():405] send_request: job_info
2025-02-15 19:53:38,371 INFO    MainThread:5299 [wandb_run.py:_footer_history_summary_info():3851] rendering history
2025-02-15 19:53:38,371 INFO    MainThread:5299 [wandb_run.py:_footer_history_summary_info():3883] rendering summary
2025-02-15 19:53:38,371 INFO    MainThread:5299 [wandb_run.py:_footer_sync_info():3810] logging synced files
2025-02-15 19:53:38,372 DEBUG   HandlerThread:5299 [handler.py:handle_request():146] handle_request: shutdown
2025-02-15 19:53:38,372 INFO    HandlerThread:5299 [handler.py:finish():869] shutting down handler
2025-02-15 19:53:39,341 INFO    WriterThread:5299 [datastore.py:close():296] close: /home/chase/d501/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/solution/preprocess/wandb/run-20250215_195331-d1ni3sp1/run-d1ni3sp1.wandb
2025-02-15 19:53:39,371 INFO    SenderThread:5299 [sender.py:finish():1521] shutting down sender
2025-02-15 19:53:39,371 INFO    SenderThread:5299 [file_pusher.py:finish():172] shutting down file pusher
2025-02-15 19:53:39,371 INFO    SenderThread:5299 [file_pusher.py:join():178] waiting for file pusher
